Ano,Mês,Código do Produto,Código de Barras,Descrição do Produto,Quantidade,Valor Bruto,Valor Desconto,Valor Líquido,Valor Vale Troca
2023.0,04/2023,7899110653649.0,7899110653649.0,Luva Silicone Soft 27cm,2.0,"61,00","0,00","61,00","0,00"
2023.0,04/2023,7896021912896.0,7896021912896.0,Marmita Termica Tekcor 1s Bg,1.0,"29,00","0,00","29,00","0,00"
2023.0,04/2023,7896359027408.0,7896359027408.0,Sanduicheira Plástica 585ml - Sanremo,4.0,"35,00","0,00","35,00","0,00"
2023.0,04/2023,7896359021581.0,7896359021581.0,Cj Potes 170ml Retang 3 Pcs,7.0,"241,50","0,00","241,50","0,00"
2023.0,04/2023,7895155556822.0,7895155556822.0,Suportes P/ Colher Plast Plus Vm ,2.0,"10,00","0,00","10,00","0,00"
2023.0,04/2023,7896460205481.0,7896460205481.0,Coador Plastico Dpg N18 0548,3.0,"54,00","0,00","54,00","0,00"
2023.0,04/2023,7908342103270.0,7908342103270.0,Bisnaga 200ml Tampa Vermelha ,2.0,"9,50","0,00","9,50","0,00"
2023.0,04/2023,7899014615552.0,7899014615552.0,Banheira Urso 24l Cajovil Az Bebe,1.0,"76,50","0,00","76,50","0,00"
2023.0,04/2023,7895155500597.0,7895155500597.0,Porta Sabonete Liq Premium Rs,2.0,"39,00","0,00","39,00","0,00"
2023.0,04/2023,7896359038176.0,7896359038176.0,Pote 2l Sanremo C/ Travas Plast SR1750/33,4.0,"93,00","0,00","93,00","0,00"
2023.0,04/2023,7895155297800.0,7895155297800.0,Cj Organizador Conecta Plast Translucido Vm,2.0,"76,50","0,00","76,50","0,00"
2023.0,04/2023,7897291831498.0,7897291831498.0,Cj Organiz 690ml Giplas Quad Home Sort 2Pc Cqh-207,9.0,"54,00","0,00","54,00","0,00"
2023.0,04/2023,7896952500131.0,7896952500131.0,Escorredor Massa 3.5l Jaguar,1.0,"14,25","0,00","14,25","0,00"
2023.0,04/2023,7896359006267.0,7896359006267.0,Pote 3.2l Red Plastico Sanremo 706/5,1.0,"26,50","0,00","26,50","0,00"
2023.0,04/2023,7897291811483.0,7897291811483.0,Pote 4l Giplas Red Alto Sort Pm-40,4.0,"36,00","0,00","36,00","0,00"
2023.0,04/2023,7891115005386.0,7891115005386.0,Farinheira/acucareiro Plasvale 0.9l,1.0,"9,50","0,00","9,50","0,00"
2023.0,04/2023,7896359010318.0,7896359010318.0,Peneira 14.5 Cm,2.0,"38,50","0,00","38,50","0,00"
2023.0,04/2023,20879.0,20879.0,Pote 1Kg Pp Mel Am C/Tpa,8.0,"24,00","0,00","24,00","0,00"
2023.0,04/2023,7908439801416.0,7908439801416.0,Organizador 20l Rattan C/ Tampa Pt Arqplast,3.0,"114,75","0,00","114,75","0,00"
2023.0,04/2023,7897291829747.0,7897291829747.0,Balde 14l Giplas Incolor Bd-14,3.0,"73,50","0,00","73,50","0,00"
2023.0,04/2023,7896359010325.0,7896359010325.0,"Peneira Plástica de Tela 10,7cm - Sanremo",12.0,"129,00","0,00","129,00","0,00"
2023.0,04/2023,7896553986327.0,7896553986327.0,Cestao One Coza Verde,1.0,"88,75","0,00","88,75","0,00"
2023.0,04/2023,7898121652115.0,7898121652115.0,Boleira Red G Premium,6.0,"111,00","0,00","111,00","0,00"
2023.0,04/2023,7896359004836.0,7896359004836.0,Pote Hermético Plástico Com Rosca 540ml - Sanremo,234.0,"2.574,00","703,70","1.870,30","0,00"
2023.0,04/2023,7897291819861.0,7897291819861.0,Caixa Versatil  Giplas 7L  Cv-71,6.0,"193,50","0,00","193,50","0,00"
2023.0,04/2023,7899014661139.0,7899014661139.0,Peniquinho Cajovil Inf Fofura Lfof Az Cl,1.0,"33,25","0,00","33,25","0,00"
2023.0,04/2023,7898943566287.0,7898943566287.0,Organizador Cosmeticos 9x11 X8cm,2.0,"42,50","0,00","42,50","0,00"
2023.0,04/2023,7899808880340.0,7899808880340.0,Pote 1l 900ml Plasutil Flip,1.0,"28,00","0,00","28,00","0,00"
2023.0,04/2023,7897291800067.0,7897291800067.0,Tabua Carne Giplas 260x198mm Tc-10,3.0,"21,00","0,00","21,00","0,00"
2023.0,04/2023,7896359002009.0,7896359002009.0,Caixa Plástica Organizadora Baixa Com Grampos de Fechamento 8.6l - Sanremo,8.0,"322,00","0,00","322,00","0,00"
2023.0,04/2023,7891115048468.0,7891115048468.0,Garrafa 2 Lts Fendi Plasvale,1.0,"19,75","0,00","19,75","0,00"
2023.0,04/2023,7909875059973.0,7909875059973.0,Organizador Plast Plus Capuccino,2.0,"18,50","0,00","18,50","0,00"
2023.0,04/2023,7897291831467.0,7897291831467.0,Organizador 380ml Giplas Quad Home Sort Pqh-04,2.0,"5,00","0,00","5,00","0,00"
2023.0,04/2023,7896952530442.0,7896952530442.0,Cj Potes Ret 0.75l 6 Pcs Jaguar,4.0,"72,00","0,00","72,00","0,00"
2023.0,04/2023,7896021907984.0,7896021907984.0,Organizador Pia Porta Talheres Pt Soprano,1.0,"29,00","0,00","29,00","0,00"
2023.0,04/2023,7897291832389.0,7897291832389.0,Lixeira 5l Giplas Red Basc Br Lib-05,4.0,"157,00","0,00","157,00","0,00"
2023.0,04/2023,7896359017959.0,7896359017959.0,Copo Medidor Plástico 500ml - Sanremo,3.0,"36,00","6,20","29,80","0,00"
2023.0,04/2023,7898955006177.0,7898955006177.0,Petisqueira 4 Div Le Chef Br 21x21x5cm,1.0,"26,75","0,00","26,75","0,00"
2023.0,04/2023,7891115012551.0,7891115012551.0,Tampa P/ Microondas Transp,3.0,"30,00","0,00","30,00","0,00"
2023.0,04/2023,7891115059679.0,7891115059679.0,Copo Decor 300Ml Plasvale,7.0,"52,50","0,00","52,50","0,00"
2023.0,04/2023,7896359014941.0,7896359014941.0,"Funil Plástico 12,8cm - Sanremo",10.0,"72,50","0,00","72,50","0,00"
2023.0,04/2023,7896553950090.0,7896553950090.0,Escorredor Coza com Tapete De Pia Single Preto,2.0,"167,50","0,00","167,50","0,00"
2023.0,04/2023,7896553985382.0,7896553985382.0,Cesta Multiuso C/ Ventosa One Vm,1.0,"25,25","0,00","25,25","0,00"
2023.0,04/2023,7896553981476.0,7896553981476.0,Porta Guardanapo Red Br,2.0,"36,50","0,00","36,50","0,00"
2023.0,04/2023,7898121650937.0,7898121650937.0,Cesta Rattan 2.5l Areia,10.0,"152,50","0,00","152,50","0,00"
2023.0,04/2023,7891115006574.0,7891115006574.0,Forma P/ Gelo Plasvale,1.0,"7,00","0,00","7,00","0,00"
2023.0,04/2023,7896359013319.0,7896359013319.0,Pote Quad 1.9l Plastico Sanremo,7.0,"73,50","0,00","73,50","0,00"
2023.0,04/2023,7898121650999.0,7898121650999.0,Cesta Rattan 4.0l Rs,2.0,"47,00","0,00","47,00","0,00"
2023.0,04/2023,7899755638957.0,7899755638957.0,Forma Gelo 12 Cubos Plast/ Silic,2.0,"16,00","0,00","16,00","0,00"
2023.0,04/2023,7898121651156.0,7898121651156.0,Cesta Rattan Rischioto 15l Az Cl,1.0,"51,00","0,00","51,00","0,00"
2023.0,04/2023,7897291809220.0,7897291809220.0,Cj Pote 400ml Giplas Red Alto Sort 4 Pcs Cm-404,2.0,"17,00","0,00","17,00","0,00"
2023.0,04/2023,7908342103119.0,7908342103119.0,Squeeze Plast 500ml Cristal ,7.0,"64,75","0,00","64,75","0,00"
2023.0,04/2023,7897291801217.0,7897291801217.0,Pote GIplas Red Alto 3L Br/pt PML-30,4.0,"25,00","0,00","25,00","0,00"
2023.0,04/2023,7896456023914.0,7896456023914.0,Cesto Organizador Cinquetti Pq C/ Alca Menta,6.0,"69,00","0,00","69,00","0,00"
2023.0,04/2023,7896359020317.0,7896359020317.0,Organizador Plastico Sanremo 11l Sr911/82,2.0,"49,00","0,00","49,00","0,00"
2023.0,04/2023,7896952516668.0,7896952516668.0,Pote Ret 3.6l Jaguar Versatil,1.0,"11,75","0,00","11,75","0,00"
2023.0,04/2023,7908466000332.0,7908466000332.0,Acucareiro Break Az Ou,1.0,"28,00","0,00","28,00","0,00"
2023.0,04/2023,7896553918519.0,7896553918519.0,Cremeira 250ml Essential Br,8.0,"136,00","0,00","136,00","0,00"
2023.0,04/2023,7896359021505.0,7896359021505.0,Garrafa 500ml Sanremo Esportiva Rs,6.0,"91,50","0,00","91,50","0,00"
2023.0,04/2023,7896359001996.0,7896359001996.0,Caixa Plástica Organizadora Com Grampos de Fechamento 4.3l - Sanremo,7.0,"183,75","0,00","183,75","0,00"
2023.0,04/2023,7898121654560.0,7898121654560.0,Prato Liso,1.0,"4,25","0,00","4,25","0,00"
2023.0,04/2023,7897291800036.0,7897291800036.0,Bacia 6l Giplas Sort Ba-30,3.0,"27,75","0,00","27,75","0,00"
2023.0,04/2023,7896460200974.0,7896460200974.0,Concha Cereais Dpg Gd 275ml 0097,7.0,"59,50","0,00","59,50","0,00"
2023.0,04/2023,7898955006535.0,7898955006535.0,Organizador Modular Br 7.5x7.5x5.2cm,1.0,"7,25","0,00","7,25","0,00"
2023.0,04/2023,7896042026367.0,7896042026367.0,Porta Sabonete Liq 250ml,4.0,"50,00","0,00","50,00","0,00"
2023.0,04/2023,7891115083100.0,7891115083100.0,Pote Mais 710Ml Plasvale,3.0,"23,25","0,00","23,25","0,00"
2023.0,04/2023,7896042077499.0,7896042077499.0,Escorredor Talheres Plasutil,6.0,"58,50","0,00","58,50","0,00"
2023.0,04/2023,7895155808204.0,7895155808204.0,Porta Escova Premium Pt,3.0,"39,00","0,00","39,00","0,00"
2023.0,04/2023,7898549365840.0,7898549365840.0,Caneca 500ml Wincy Termica Inox C/ Tpa,1.0,"39,25","0,00","39,25","0,00"
2023.0,04/2023,7891115035222.0,7891115035222.0,Kit 03 Potes 301 Wave Plasvale,5.0,"152,50","0,00","152,50","0,00"
2023.0,04/2023,7891115044972.0,7891115044972.0,Batata Chips De Microondas Plasvale,1.0,"20,50","0,00","20,50","0,00"
2023.0,04/2023,7896359011926.0,7896359011926.0,Banheira Sanremo 26l Infantil,1.0,"52,50","0,00","52,50","0,00"
2023.0,04/2023,7896359030774.0,7896359030774.0,Organizador Plastico Sanremo 08l 600ml ,2.0,"101,50","0,00","101,50","0,00"
2023.0,04/2023,7891115021096.0,7891115021096.0,Bisnaga 0.40l Gd Vm,7.0,"40,25","0,00","40,25","0,00"
2023.0,04/2023,7909875002245.0,7909875002245.0,Porta Sabao Em Po De Plastico Vm,1.0,"16,25","0,00","16,25","0,00"
2023.0,04/2023,7908439804011.0,7908439804011.0,Organizador Arqplast Multiuso C/ Gavetas 7030,1.0,"41,50","0,00","41,50","0,00"
2023.0,04/2023,7898959376917.0,7898959376917.0,Fruteira 3 Andares Preta,1.0,"25,00","0,00","25,00","0,00"
2023.0,04/2023,7908439802611.0,7908439802611.0,Bacia Canelada 1l Color Arqplast,2.0,"4,00","0,00","4,00","0,00"
2023.0,04/2023,7896553909623.0,7896553909623.0,Cesta Multiuso c/ Ventosa One Preta,2.0,"50,50","0,00","50,50","0,00"
2023.0,04/2023,7896359042319.0,7896359042319.0,Organizador 6l Sanremo Plast SR901/555,10.0,"225,00","0,00","225,00","0,00"
2023.0,04/2023,7896359000272.0,7896359000272.0,Pote Plástico Sanremo Retângular Alto Médio 385/2,7.0,"120,75","0,00","120,75","0,00"
2023.0,04/2023,7895155227265.0,7895155227265.0,Dispenser C/ Furos Plast Vd Menta,3.0,"49,50","0,00","49,50","0,00"
2023.0,04/2023,7896359042975.0,7896359042975.0,Garrafa 500ml Sanremo Esport Abre Facil Feira,4.0,"64,00","0,00","64,00","0,00"
2023.0,04/2023,7896553929676.0,7896553929676.0,Saleiro 500g Mix Pt,1.0,"62,00","0,00","62,00","0,00"
2023.0,04/2023,7896952563266.0,7896952563266.0,Cj Potes Ret 0.75l 5 Pcs Jaguar Organiza,3.0,"46,50","0,00","46,50","0,00"
2023.0,04/2023,7895155479466.0,7895155479466.0,Cremeiras Plast 300ml Rs,36.0,"135,00","5,62","129,38","0,00"
2023.0,04/2023,7896359042951.0,7896359042951.0,Pote Sanremo Plast SR125/3C55,28.0,"441,00","0,00","441,00","0,00"
2023.0,04/2023,7898955006764.0,7898955006764.0,Petisqueira 4 Div Le Chef Pt 36x23.5x6cm,1.0,"37,00","0,00","37,00","0,00"
2023.0,04/2023,7896359041657.0,7896359041657.0,Caneca 300ml Termica Sanremo C/Gel Acril,4.0,"145,00","0,00","145,00","0,00"
2023.0,04/2023,7898955002254.0,7898955002254.0,Cesta Org Rattan C/tpa 35X25X17cm Rose Paramount,4.0,"212,00","0,00","212,00","0,00"
2023.0,04/2023,7896359010837.0,7896359010837.0,Organizador 105l Plastico Sanremo,3.0,"681,75","0,00","681,75","0,00"
2023.0,04/2023,7895155432836.0,7895155432836.0,Organizador Multiuso Pp Plast Rs S/ Tampa ,2.0,"65,50","0,00","65,50","0,00"
2023.0,04/2023,7897291831504.0,7897291831504.0,Cj Organiz 380ml Giplas Quad Home Sort 3Pc Cqh-304,3.0,"18,00","0,00","18,00","0,00"
2023.0,04/2023,7895155779498.0,7895155779498.0,Organizador Gaveta Uz 125X340mm Rs UZ387-ROS,4.0,"59,00","0,00","59,00","0,00"
2023.0,04/2023,7896359027620.0,7896359027620.0,Pote Quad 1.9l Plastico Sanremo SR130/10,18.0,"171,00","0,00","171,00","0,00"
2023.0,04/2023,7897291800456.0,7897291800456.0,Cj Bacia 3.9l/2.6l/1.6l 3Pcs Sortidos,2.0,"26,50","0,00","26,50","0,00"
2023.0,04/2023,7899014616603.0,7899014616603.0,Troninho Urso Cajovil 6 Pcs Az Bebe,1.0,"74,00","0,00","74,00","0,00"
2023.0,04/2023,7897698207766.0,7897698207766.0,Box Organizador P 10 Divisorias,1.0,"15,00","0,00","15,00","0,00"
2023.0,04/2023,7899808866795.0,7899808866795.0,Garrafa 530ml Abre Facil Dec Turma Da Monica,2.0,"34,00","0,00","34,00","0,00"
2023.0,04/2023,7895155240509.0,7895155240509.0,Suportes P/ Colher Plast Plus Vd Menta ,2.0,"10,00","0,00","10,00","0,00"
2023.0,04/2023,7896359042524.0,7896359042524.0,Organizador 29l Plast Sanremo,10.0,"595,00","0,00","595,00","0,00"
2023.0,04/2023,7899014600336.0,7899014600336.0,Banheira 34l Cajovil Rs Bebe,1.0,"85,00","0,00","85,00","0,00"
2023.0,04/2023,7896042064000.0,7896042064000.0,Pote Rosca Dec 1.8l Acucar,1.0,"11,75","0,00","11,75","0,00"
2023.0,04/2023,7896359010295.0,7896359010295.0,Conjunto de Sobremesa Plástico Com 3 Peças Cor Transparente 240ml - Sanremo,2.0,"17,00","0,00","17,00","0,00"
2023.0,04/2023,8693357524057.0,8693357524057.0,Saladeira 1l 100ml Estrella Temp,1.0,"40,75","0,00","40,75","0,00"
2023.0,04/2023,7896359010134.0,7896359010134.0,Travessa Alimentos Plast 28x19cm Sanremo,2.0,"25,00","0,00","25,00","0,00"
2023.0,04/2023,7897698207780.0,7897698207780.0,Box Organizador G 16 Divisorias,1.0,"34,50","0,00","34,50","0,00"
2023.0,04/2023,7898121650975.0,7898121650975.0,Cesta Rattan 4.0l Areia,8.0,"158,00","0,00","158,00","0,00"
2023.0,04/2023,7896460200189.0,7896460200189.0,Concha Cereais Dpg Pq 125ml 0018,7.0,"33,25","0,00","33,25","0,00"
2023.0,04/2023,7895155232283.0,7895155232283.0,Organizador Plast Plus Vd Menta,2.0,"18,50","0,00","18,50","0,00"
2023.0,04/2023,7897291809077.0,7897291809077.0,Cj Pote 1l/600ml/400ml Giplas Red Alto Sort Cm-164,2.0,"14,00","0,00","14,00","0,00"
2023.0,04/2023,7898955006122.0,7898955006122.0,Petisqueira Red 3 Div Le Chef Br 31.5x10.5x5.5cm,1.0,"24,00","0,00","24,00","0,00"
2023.0,04/2023,7908439800785.0,7908439800785.0,Balde 10l Arqplast,9.0,"100,00","0,00","100,00","0,00"
2023.0,04/2023,7908486112732.0,7908486112732.0,Pulverizador 350ml Cm36,2.0,"35,50","0,00","35,50","0,00"
2023.0,04/2023,7899014651871.0,7899014651871.0,Cj Alimentacao Cajovil Prato/Colher/P Suco Az Bebe,1.0,"27,50","0,00","27,50","0,00"
2023.0,04/2023,7898955007822.0,7898955007822.0,Pote 340ml Mini Hermetic Lumini Quadrado,1.0,"22,50","0,00","22,50","0,00"
2023.0,04/2023,7896359014156.0,7896359014156.0,Organizador 42l Plastico Sanremo,1.0,"117,25","0,00","117,25","0,00"
2023.0,04/2023,7897698203867.0,7897698203867.0,Jarra Plast Mb 1.2l C/espremedor,4.0,"37,00","0,00","37,00","0,00"
2023.0,04/2023,7895155354619.0,7895155354619.0,Cremeiras Plast 300ml Pt,34.0,"127,50","2,81","124,69","0,00"
2023.0,04/2023,7895155428563.0,7895155428563.0,Lixeiras Premium Plast 4l Br,1.0,"23,00","0,00","23,00","0,00"
2023.0,04/2023,7896359012862.0,7896359012862.0,Balde 14l Sanremo Oval Plast,1.0,"32,75","0,00","32,75","0,00"
2023.0,04/2023,7895155672058.0,7895155672058.0,Porta Detergente Slim Vm Plast Pp,5.0,"91,25","0,00","91,25","0,00"
2023.0,04/2023,7895155337148.0,7895155337148.0,Cj 5 Porta Mantimentos Plast Vm,2.0,"249,00","0,00","249,00","0,00"
2023.0,04/2023,7896359002016.0,7896359002016.0,Organizador Top Sanremo 26.5ml 965,1.0,"77,75","0,00","77,75","0,00"
2023.0,04/2023,7895155785055.0,7895155785055.0,Lixeira Slim C/ Pedal 8l Rs Plast,2.0,"100,50","0,00","100,50","0,00"
2023.0,04/2023,7891115083216.0,7891115083216.0,Prato Fundo Decorado Rs,4.0,"35,00","0,00","35,00","0,00"
2023.0,04/2023,7895155242633.0,7895155242633.0,Porta Detergente Translucido Transp,5.0,"105,00","0,00","105,00","0,00"
2023.0,04/2023,7896359034987.0,7896359034987.0,Pote Plastico Sanremo 3.7l,9.0,"157,50","0,00","157,50","0,00"
2023.0,04/2023,7896359002924.0,7896359002924.0,Organizador 8.6l Sanremo Plast 960/4,2.0,"80,00","0,00","80,00","0,00"
2023.0,04/2023,7908148552265.0,7908148552265.0,Pote Plast Choco 15.5x11.3x6.1 95226,7.0,"31,50","0,00","31,50","0,00"
2023.0,04/2023,7899850334242.0,7899850334242.0,Jarra Medidora 500ml Clink Plast,9.0,"54,00","0,00","54,00","0,00"
2023.0,04/2023,7896359016709.0,7896359016709.0,Prato Fundo Infantil de Plástico 450ml Cor Rosa - Sanremo,3.0,"21,75","0,00","21,75","0,00"
2023.0,04/2023,7896359037278.0,7896359037278.0,Pote 1l Sanremo C/ Medidor,3.0,"57,00","0,00","57,00","0,00"
2023.0,04/2023,7895155486136.0,7895155486136.0,Bandejas Plast Plus Rs ,1.0,"21,25","0,00","21,25","0,00"
2023.0,04/2023,7908439800082.0,7908439800082.0,Balde 08l Arqplast,16.0,"133,50","1,03","132,47","0,00"
2023.0,04/2023,7895155637217.0,7895155637217.0,Porta Mantimento Uz Vidro 550ml UZ7004-TR,2.0,"104,50","0,00","104,50","0,00"
2023.0,04/2023,7896359007974.0,7896359007974.0,Jarra Sanremo Oval Grd 785/2,1.0,"23,50","0,00","23,50","0,00"
2023.0,04/2023,7897698209500.0,7897698209500.0,Bacia Canelada Random 3.2l,2.0,"18,00","0,00","18,00","0,00"
2023.0,04/2023,7891112325715.0,7891112325715.0,Pote 2l Tramontina Mixcolor,19.0,"488,00","0,00","488,00","0,00"
2023.0,04/2023,7896359010288.0,7896359010288.0,Tigela Cereais Sanremo,1.0,"7,25","0,00","7,25","0,00"
2023.0,04/2023,7896359033843.0,7896359033843.0,Cj 4 Potes 00l 280ml Sanremo Plast,2.0,"48,00","0,00","48,00","0,00"
2023.0,04/2023,7895155249342.0,7895155249342.0,Porta Papel Toalha Plast Vm,1.0,"14,75","0,00","14,75","0,00"
2023.0,04/2023,7896952563297.0,7896952563297.0,Cj Potes Ret 1.27l 3 Pcs Jaguar Organiza,8.0,"130,00","0,00","130,00","13,32"
2023.0,04/2023,7899014615583.0,7899014615583.0,Banheira Urso 24l Cajovil Rs Bebe,1.0,"76,50","0,00","76,50","0,00"
2023.0,04/2023,7897291830637.0,7897291830637.0,Bowl 750ml Sortidos,16.0,"60,00","0,00","60,00","0,00"
2023.0,04/2023,7909875060818.0,7909875060818.0,Lixeira Slim C/ Pedal 8l Cap Plast,2.0,"100,50","0,00","100,50","0,00"
2023.0,04/2023,7896021999224.0,7896021999224.0,Presilha Marmita TekCor Soprano,3.0,"9,75","0,00","9,75","0,00"
2023.0,04/2023,7895155353940.0,7895155353940.0,Saladeira Plast 3l Vm,3.0,"87,75","0,00","87,75","0,00"
2023.0,04/2023,7896952514701.0,7896952514701.0,Garrafa 1.5l Jaguar,2.0,"14,50","0,00","14,50","0,00"
2023.0,04/2023,7895155556761.0,7895155556761.0,Suportes P/ Colher Plast Plus Pt,3.0,"15,00","0,00","15,00","0,00"
2023.0,04/2023,7896359041589.0,7896359041589.0,Queijeira Sanremo Ps,2.0,"46,50","0,00","46,50","0,00"
2023.0,04/2023,7896456023921.0,7896456023921.0,Cesto Organizador Cinquetti Pq C/ Alca Rs Marshm,3.0,"32,25","0,00","32,25","0,00"
2023.0,04/2023,7908342100514.0,7908342100514.0,Pote Mantimento Chef Cafe 1.8L,1.0,"12,75","0,00","12,75","0,00"
2023.0,04/2023,7896359025251.0,7896359025251.0,Saleiro Plástico Grande Vermelho 885ml - Sanremo,4.0,"53,00","0,00","53,00","0,00"
2023.0,04/2023,7896359004027.0,7896359004027.0,Garrafa Gole Gut1.5l  Sanremo,4.0,"45,00","0,00","45,00","0,00"
2023.0,04/2023,7898955006566.0,7898955006566.0,Organizador Modular Br 30x7.5x5.2cm,2.0,"37,00","0,00","37,00","0,00"
2023.0,04/2023,7908439803304.0,7908439803304.0,Escorredor Louca Arqplast Vd,1.0,"12,25","0,00","12,25","0,00"
2023.0,04/2023,7898943564290.0,7898943564290.0,Organizador Diamond 20x20x15cm Cristal,2.0,"119,00","0,00","119,00","0,00"
2023.0,04/2023,7896042043661.0,7896042043661.0,Descanso Talher Plasutil,1.0,"3,50","0,00","3,50","0,00"
2023.0,04/2023,7896359013401.0,7896359013401.0,Cj Potes 160/6 165/6 170/6 3 Pcs,3.0,"78,75","0,00","78,75","0,00"
2023.0,04/2023,7896359000456.0,7896359000456.0,Pote Sanremo Redondo 1.5l,1.0,"11,25","0,00","11,25","0,00"
2023.0,04/2023,7897698234878.0,7897698234878.0,Cj Pote Paris Piccolo,1.0,"11,75","0,00","11,75","0,00"
2023.0,04/2023,7896042047607.0,7896042047607.0,Mini Box Farmacia 5.4l,2.0,"85,00","0,00","85,00","0,00"
2023.0,04/2023,7896900292279.0,7896900292279.0,Jarra Medidora 1l C/ Alca Cristal Dona Cotta,1.0,"10,00","0,00","10,00","0,00"
2023.0,04/2023,7899808867853.0,7899808867853.0,Copo 700ml Refri Homem-Aranha,3.0,"59,25","0,00","59,25","0,00"
2023.0,04/2023,7897291830583.0,7897291830583.0,Forma de Gelo Sortidos,20.0,"60,00","0,00","60,00","0,00"
2023.0,04/2023,7891575143772.0,7891575143772.0,Tigela 500ml Melamina P 14x5cm 9453,3.0,"39,00","0,00","39,00","0,00"
2023.0,04/2023,7909875036783.0,7909875036783.0,Cj Organizador Conecta Plast Translucido Rs,4.0,"153,00","0,00","153,00","0,00"
2023.0,04/2023,7895155773892.0,7895155773892.0,Porta Mantimento Uz 02l 500ml Transparente Tampa Am,2.0,"83,50","0,00","83,50","0,00"
2023.0,04/2023,7896359032037.0,7896359032037.0,Feirinha Pote Plast Sanremo,23.0,"132,25","0,00","132,25","0,00"
2023.0,04/2023,7896553925517.0,7896553925517.0,Organizador Coza Necessária Big Llt,1.0,"26,25","0,00","26,25","0,00"
2023.0,04/2023,7897291829921.0,7897291829921.0,Lixeira 12l Giplas Red Br Li-12,3.0,"54,75","0,00","54,75","0,00"
2023.0,04/2023,8693357091283.0,8693357091283.0,Cj Saleiro Pimenteiro 35ml 2 Pcs,2.0,"70,00","0,00","70,00","0,00"
2023.0,04/2023,7895155697280.0,7895155697280.0,Pote Mulriuso Multi 2l Plast Transparente,7.0,"89,25","0,00","89,25","0,00"
2023.0,04/2023,7896952507963.0,7896952507963.0,Lava Tudo Jaguar,1.0,"6,50","0,00","6,50","0,00"
2023.0,04/2023,7897291814088.0,7897291814088.0,Pote 3.75ml Giplas Quad Alto Sort Pqa-40,5.0,"36,25","0,00","36,25","0,00"
2023.0,04/2023,7897291800562.0,7897291800562.0,Pote 600ml Giplas Red Alto Sort Pm-06,18.0,"40,50","0,00","40,50","0,00"
2023.0,04/2023,7909875060788.0,7909875060788.0,Acucareiros Plast Capuccino,1.0,"16,50","0,00","16,50","0,00"
2023.0,04/2023,7898943596970.0,7898943596970.0,Cesto Organizador Br 30x21x7cm Linea,1.0,"30,00","0,00","30,00","0,00"
2023.0,04/2023,7898943564283.0,7898943564283.0,Organizador Diamond 15x15x15cm Cristal,1.0,"49,25","0,00","49,25","0,00"
,,,,,4845.0,"R$ 70.205,50","R$ 1.927,93","R$ 68.277,57","R$ 297,21"
